2518,513,409,409
243,513,2339,2339
243,513,2297,2297
7712,513,3682,3682
6014,513,2311,2311
409,513,4018,4018
6656,513,4042,4042
6656,513,3277,3277
6559,513,2339,2339
7650,513,3682,3682
2312,513,2339,2339
3493,513,8079,8079
9829,513,2339,2339
2309,513,2339,2339
2340,513,6757,6757
5218,513,3682,3682
5641,5322,3682,3682
3682,5322,8290,8290
3682,5322,8256,8256
8333,5322,9164,9164
534,4617,354,354
3682,4526,8290,8290
2312,1961,2339,2339
2309,1961,2339,2339
2323,1961,2311,2311
4452,5442,4689,4689
4689,5442,9576,9576
4689,5442,8241,8241
4652,5442,8333,8333
3682,5442,9583,9583
534,5442,5415,5415
534,5442,3892,3892
6782,5442,6640,6640
6640,5442,9276,9276
5641,5442,3682,3682
6917,5442,9449,9449
6078,5442,9449,9449
7744,4557,1341,1341
1450,4703,1313,1313
9498,4703,7051,7051
7007,4703,6963,6963
9519,4703,3487,3487
6963,4703,1341,1341
3487,4703,8999,8999
361,41,553,553
326,41,534,534
534,41,697,697
534,41,354,354
1324,739,759,759
1450,739,1313,1313
1424,739,1015,1015
1084,739,782,782
4578,7051,3682,3682
6838,7051,6286,6286
681,7051,1450,1450
753,7051,3417,3417
243,7051,2339,2339
243,7051,2297,2297
6078,7051,9449,9449
433,7051,3364,3364
1525,7051,3887,3887
4662,7051,2339,2339
7725,7051,3487,3487
4851,7051,3403,3403
6608,7051,3894,3894
7629,7051,4018,4018
7629,7051,3417,3417
6522,7051,3417,3417
1345,7051,7034,7034
5521,7051,3277,3277
9,7051,1424,1424
3682,7051,6850,6850
3682,7051,5997,5997
3682,7051,5853,5853
3682,7051,4013,4013
534,7051,7115,7115
534,7051,697,697
8453,7051,8411,8411
8453,7051,7723,7723
8453,7051,5543,5543
466,7051,3417,3417
7712,7051,3682,3682
8020,7051,4018,4018
5834,7051,3403,3403
7030,7051,2323,2323
2819,7051,5202,5202
3894,7051,9576,9576
3894,7051,8162,8162
9977,7051,6286,6286
4645,7051,3682,3682
446,7051,3364,3364
848,7051,3493,3493
1450,7051,8742,8742
1450,7051,8214,8214
1450,7051,7173,7173
3649,7051,6488,6488
6350,7051,3887,3887
6488,7051,7370,7370
5155,7051,1450,1450
825,7051,4703,4703
1424,7051,9063,9063
1424,7051,6885,6885
1424,7051,6619,6619
1424,7051,4316,4316
1424,7051,2305,2305
1424,7051,2146,2146
6286,7051,8975,8975
6286,7051,7029,7029
6286,7051,6896,6896
6286,7051,6875,6875
5981,7051,8333,8333
3441,7051,7260,7260
3441,7051,5277,5277
3441,7051,243,243
9790,7051,409,409
409,7051,4315,4315
409,7051,1527,1527
409,7051,4018,4018
8366,7051,3277,3277
3487,7051,8999,8999
3487,7051,6887,6887
3487,7051,6176,6176
3487,7051,3679,3679
6912,7051,1424,1424
9504,7051,3887,3887
7966,7051,8453,8453
7124,7051,2339,2339
6963,7051,9829,9829
6963,7051,8086,8086
6963,7051,6526,6526
6963,7051,2222,2222
6963,7051,1341,1341
6879,7051,4681,4681
6014,7051,2311,2311
5956,7051,4703,4703
3464,7051,6286,6286
9519,7051,3487,3487
8488,7051,6286,6286
3364,7051,2336,2336
3364,7051,2148,2148
3364,7051,1223,1223
4056,7051,6811,6811
8574,7051,534,534
9687,7051,2323,2323
6656,7051,9674,9674
6656,7051,8380,8380
6656,7051,7895,7895
6656,7051,5366,5366
6656,7051,3277,3277
4672,7051,9856,9856
4672,7051,7723,7723
4672,7051,5047,5047
9327,7051,9330,9330
8886,7051,3894,3894
9123,7051,7034,7034
4018,7051,9000,9000
4018,7051,6972,6972
4018,7051,5047,5047
4681,7051,6940,6940
925,7051,3417,3417
9248,7051,5202,5202
9514,7051,1424,1424
9025,7051,1450,1450
9473,7051,3682,3682
8304,7051,3682,3682
6559,7051,2339,2339
1693,7051,9123,9123
1693,7051,9060,9060
1693,7051,8574,8574
1693,7051,7724,7724
9661,7051,1720,1720
9653,7051,3887,3887
2312,7051,2339,2339
9812,7051,3364,3364
9991,7051,3682,3682
6103,7051,3682,3682
9776,7051,3277,3277
5519,7051,4681,4681
6811,7051,9381,9381
6811,7051,8657,8657
6811,7051,7829,7829
6796,7051,3417,3417
7034,7051,9250,9250
7034,7051,8572,8572
7034,7051,6955,6955
7034,7051,6884,6884
6392,7051,2340,2340
3417,7051,9093,9093
3417,7051,8792,8792
3417,7051,8,8
3995,7051,6286,6286
5385,7051,2311,2311
9497,7051,8528,8528
6597,7051,3487,3487
8683,7051,3682,3682
9569,7051,3417,3417
8262,7051,3277,3277
9829,7051,2339,2339
8748,7051,2339,2339
8746,7051,4734,4734
9330,7051,3530,3530
6988,7051,3277,3277
8706,7051,7034,7034
9083,7051,3894,3894
2188,7051,1720,1720
3887,7051,9610,9610
3887,7051,9417,9417
3887,7051,6358,6358
2283,7051,9449,9449
7724,7051,8938,8938
7724,7051,6956,6956
9973,7051,3887,3887
8528,7051,9602,9602
8528,7051,8726,8726
8528,7051,6914,6914
8528,7051,5996,5996
1344,7051,6963,6963
3493,7051,5513,5513
3493,7051,2561,2561
3493,7051,2341,2341
3493,7051,2323,2323
3493,7051,8079,8079
6599,7051,3417,3417
4115,7051,3682,3682
2309,7051,2339,2339
1721,7051,3364,3364
8690,7051,3493,3493
2339,7051,3726,3726
