534,2622,2643,2643
4583,513,3899,3899
4583,513,2578,2578
7228,513,2311,2311
409,513,3277,3277
4018,513,3723,3723
4018,513,2242,2242
6656,513,5519,5519
7991,513,3493,3493
8862,513,2340,2340
3277,513,4042,4042
2286,513,4018,4018
3505,513,4583,4583
2340,513,1159,1159
2212,513,3403,3403
9607,513,2339,2339
7724,513,3411,3411
5616,4061,3682,3682
5616,5322,3682,3682
5819,5322,6857,6857
4708,5322,9233,9233
2107,1961,2327,2327
2188,1961,2136,2136
2277,1961,2340,2340
2340,1961,2198,2198
8935,5442,9449,9449
4580,5442,4702,4702
9449,5442,5345,5345
9449,5442,5152,5152
9576,5442,9449,9449
4440,5442,9449,9449
9670,5442,6640,6640
9,5442,4652,4652
6656,5442,5519,5519
9843,5442,6640,6640
8322,5442,4652,4652
8583,4557,534,534
7744,4557,608,608
779,4703,5819,5819
3713,4703,3487,3487
9,4703,4652,4652
794,4703,3487,3487
9449,4703,4175,4175
3487,4703,8826,8826
9687,4703,7051,7051
7724,4703,3411,3411
534,41,555,555
1360,739,759,759
1450,739,1159,1159
1450,739,1089,1089
9870,7051,3277,3277
4440,7051,9449,9449
3634,7051,3894,3894
6348,7051,2297,2297
5689,7051,9453,9453
5689,7051,4018,4018
648,7051,3887,3887
9876,7051,9330,9330
7173,7051,2323,2323
3682,7051,9546,9546
3682,7051,9205,9205
3682,7051,9129,9129
3682,7051,8571,8571
7791,7051,6963,6963
6411,7051,8528,8528
2073,7051,8528,8528
5366,7051,409,409
3726,7051,7034,7034
2082,7051,3277,3277
1343,7051,3894,3894
6126,7051,6656,6656
3894,7051,6070,6070
3894,7051,5599,5599
1450,7051,9812,9812
1450,7051,8622,8622
1450,7051,7736,7736
1450,7051,7212,7212
1450,7051,1159,1159
5661,7051,6286,6286
1495,7051,3277,3277
6488,7051,4935,4935
6488,7051,1694,1694
1424,7051,9783,9783
1424,7051,7665,7665
1424,7051,6493,6493
1424,7051,2561,2561
7023,7051,1424,1424
6987,7051,2297,2297
6286,7051,9807,9807
6286,7051,9003,9003
6286,7051,7464,7464
6286,7051,6869,6869
6286,7051,4630,4630
6286,7051,4594,4594
6286,7051,2182,2182
6286,7051,4018,4018
3441,7051,9551,9551
3441,7051,8321,8321
9453,7051,1720,1720
9453,7051,3887,3887
9076,7051,3887,3887
409,7051,9807,9807
409,7051,6570,6570
409,7051,5762,5762
409,7051,2584,2584
409,7051,3277,3277
8450,7051,4672,4672
3487,7051,9588,9588
3487,7051,9285,9285
3487,7051,8826,8826
3487,7051,6933,6933
3487,7051,6932,6932
8935,7051,9449,9449
794,7051,3487,3487
7982,7051,3487,3487
8534,7051,6286,6286
6963,7051,9962,9962
6963,7051,9076,9076
6963,7051,8742,8742
6963,7051,6176,6176
6963,7051,7034,7034
1720,7051,8506,8506
1720,7051,2959,2959
8079,7051,9602,9602
8079,7051,8534,8534
7991,7051,3493,3493
3364,7051,9420,9420
3364,7051,6957,6957
3364,7051,6325,6325
3364,7051,6089,6089
2222,7051,6963,6963
7117,7051,3364,3364
9288,7051,3887,3887
6656,7051,7491,7491
6656,7051,6274,6274
6656,7051,5519,5519
6656,7051,2216,2216
8851,7051,6963,6963
9363,7051,3364,3364
4672,7051,9854,9854
4672,7051,8182,8182
4672,7051,4056,4056
6956,7051,3487,3487
6956,7051,3682,3682
4018,7051,9455,9455
4018,7051,9157,9157
4018,7051,9012,9012
4018,7051,6942,6942
4018,7051,6577,6577
4018,7051,3495,3495
4018,7051,3490,3490
4018,7051,2242,2242
4018,7051,1688,1688
4018,7051,1464,1464
4018,7051,1345,1345
4018,7051,37,37
4018,7051,1424,1424
7014,7051,2323,2323
6146,7051,3487,3487
8167,7051,5981,5981
5598,7051,3682,3682
9174,7051,6963,6963
9854,7051,2339,2339
9679,7051,1424,1424
9080,7051,8453,8453
9454,7051,2340,2340
9396,7051,1450,1450
9449,7051,6137,6137
9449,7051,5152,5152
9449,7051,4175,4175
9730,7051,3682,3682
6945,7051,3887,3887
1693,7051,8568,8568
1693,7051,4175,4175
1693,7051,2259,2259
1693,7051,466,466
6089,7051,1450,1450
4007,7051,3682,3682
7365,7051,6811,6811
2242,7051,3417,3417
9799,7051,4672,4672
1510,7051,3417,3417
9499,7051,4672,4672
9979,7051,3189,3189
9979,7051,3682,3682
9669,7051,8528,8528
6925,7051,6811,6811
9560,7051,3682,3682
6728,7051,3493,3493
9858,7051,3403,3403
9366,7051,8528,8528
8582,7051,2340,2340
6811,7051,9836,9836
6811,7051,9586,9586
6811,7051,8765,8765
6811,7051,1719,1719
9789,7051,3682,3682
2212,7051,3403,3403
4465,7051,6811,6811
7034,7051,9654,9654
7034,7051,8923,8923
3417,7051,8338,8338
3417,7051,8319,8319
3417,7051,4317,4317
3417,7051,2541,2541
3417,7051,4018,4018
9003,7051,4672,4672
7010,7051,1450,1450
7010,7051,6286,6286
8862,7051,2340,2340
8781,7051,2340,2340
5827,7051,8453,8453
9576,7051,9449,9449
8947,7051,6286,6286
2597,7051,1720,1720
2567,7051,7034,7034
1464,7051,2340,2340
2582,7051,1424,1424
3887,7051,8563,8563
3887,7051,8151,8151
7724,7051,9775,9775
7724,7051,6181,6181
7724,7051,3432,3432
7724,7051,3411,3411
8606,7051,5202,5202
573,7051,8192,8192
9607,7051,2339,2339
2220,7051,8528,8528
3493,7051,9812,9812
3493,7051,9135,9135
3493,7051,8947,8947
2309,7051,4672,4672
6854,7051,2323,2323
9906,7051,3277,3277
556,7051,8528,8528
9129,7051,4672,4672
8931,7051,3493,3493
2323,7051,1323,1323
2323,7051,1450,1450
3277,7051,9813,9813
3277,7051,3757,3757
9654,7051,4018,4018
2340,7051,1159,1159
6996,7051,4672,4672
6890,7051,7034,7034
5092,7051,2323,2323
1312,5276,3493,3493
7034,5276,9654,9654
3493,5276,6822,6822
3493,5276,6226,6226
3682,5276,9546,9546
3682,5276,8721,8721
9956,5276,2136,2136
3894,5276,6070,6070
3894,5276,5599,5599
3894,5276,5292,5292
7228,5276,2311,2311
1450,5276,7736,7736
6963,5276,9076,9076
3441,5276,9551,9551
6089,5276,1450,1450
5372,5276,7163,7163
7724,5276,7737,7737
6688,5276,8180,8180
4007,5276,3682,3682
4651,5276,7744,7744
9789,5276,3682,3682
9164,5276,5418,5418
9164,5276,5103,5103
7791,5276,6963,6963
3119,2704,3241,3241
3281,2704,3246,3246
3346,2704,3277,3277
3364,2704,3324,3324
3364,2704,3178,3178
3364,2704,3076,3076
1693,2704,3141,3141
3493,2704,3125,3125
3493,2704,2843,2843
2311,2704,2757,2757
534,2704,2883,2883
379,585,41,41
3682,4539,9205,9205
7724,9936,7737,7737
3682,9936,9736,9736
7744,9936,608,608
4440,4689,9449,9449
4007,4689,3682,3682
9449,4689,5345,5345
9449,4689,5152,5152
4708,4689,9233,9233
4708,4689,8583,8583
4708,4689,5112,5112
9679,4689,1424,1424
5442,4689,9233,9233
5442,4689,8562,8562
9576,4689,9449,9449
4401,4689,4790,4790
4704,4689,1424,1424
5322,4689,6974,6974
5322,4689,5345,5345
534,4689,5327,5327
4402,4689,3774,3774
1424,4689,7348,7348
37,3682,4473,4473
7791,3682,6963,6963
3842,3682,7701,7701
3842,3682,5875,5875
3842,3682,5329,5329
3887,3682,8563,8563
3887,3682,8151,8151
3887,3682,5786,5786
4150,3682,6148,6148
4704,3682,1424,1424
9,3682,4652,4652
4652,3682,5559,5559
4652,3682,5371,5371
4652,3682,4682,4682
4018,3682,9455,9455
4018,3682,9157,9157
4018,3682,9012,9012
4018,3682,8724,8724
4018,3682,6943,6943
4018,3682,6942,6942
4018,3682,6577,6577
4018,3682,3723,3723
