1716,739,759,759
1360,739,759,759
1343,739,759,759
1324,739,759,759
1212,739,759,759
1205,739,759,759
1024,739,759,759
1023,739,759,759
14,5819,759,759
5692,5819,759,759
2518,5819,759,759
1360,5819,759,759
534,3901,4959,4959
4652,3901,4959,4959
4652,5340,4959,4959
4652,5955,4959,4959
4668,4241,4959,4959
534,6302,4959,4959
4652,6302,4959,4959
534,6892,4959,4959
4703,9906,4959,4959
4652,9906,4959,4959
5329,4668,4959,4959
3936,4668,4959,4959
4442,4668,4959,4959
7439,4668,4959,4959
3901,4668,4959,4959
534,7279,4959,4959
4652,7279,4959,4959
4652,4823,4959,4959
4652,6060,4959,4959
534,3936,4959,4959
4668,3936,4959,4959
4652,3936,4959,4959
534,2215,4959,4959
4652,2215,4959,4959
534,4440,4959,4959
4652,4440,4959,4959
534,3963,4959,4959
4652,3963,4959,4959
534,6001,4959,4959
4703,9948,4959,4959
4652,9948,4959,4959
534,5329,4959,4959
4668,5329,4959,4959
4652,5329,4959,4959
4703,8034,4959,4959
4652,8033,4959,4959
2977,4703,4959,4959
4652,4703,4959,4959
9906,4703,4959,4959
8033,4703,4959,4959
443,4703,4959,4959
9451,4703,4959,4959
14,4703,4959,4959
6302,4703,4959,4959
2518,4703,4959,4959
2977,534,4959,4959
9350,534,4959,4959
443,534,4959,4959
517,534,4959,4959
5329,534,4959,4959
7115,534,4959,4959
5820,534,4959,4959
6302,534,4959,4959
3963,534,4959,4959
3901,534,4959,4959
2518,534,4959,4959
4652,534,4959,4959
4440,534,4959,4959
3936,534,4959,4959
4215,534,4959,4959
4442,534,4959,4959
2629,534,4959,4959
9229,534,4959,4959
7279,534,4959,4959
4703,4652,4959,4959
8033,4652,4959,4959
3963,4652,4959,4959
4442,4652,4959,4959
3936,4652,4959,4959
6302,4652,4959,4959
3901,4652,4959,4959
5,4652,4959,4959
4834,4652,4959,4959
534,4652,4959,4959
4440,4652,4959,4959
5329,4652,4959,4959
9906,4652,4959,4959
4666,4652,4959,4959
9229,4652,4959,4959
6390,4652,4959,4959
534,443,4959,4959
4703,443,4959,4959
4652,4834,4959,4959
4652,5,4959,4959
534,564,4959,4959
534,2303,4959,4959
534,2597,4959,4959
534,2518,4959,4959
4703,2518,4959,4959
534,2562,4959,4959
4703,6768,4959,4959
4703,14,4959,4959
4703,2541,4959,4959
534,9063,4959,4959
534,9350,4959,4959
534,3189,4959,4959
4703,3189,4959,4959
4834,7496,4959,4959
9906,7496,4959,4959
4652,7496,4959,4959
534,4832,4959,4959
4652,6421,4959,4959
7042,3682,4959,4959
9906,3682,4959,4959
9453,3682,4959,4959
9350,3682,4959,4959
9229,3682,4959,4959
9063,3682,4959,4959
3963,3682,4959,4959
8727,3682,4959,4959
8033,3682,4959,4959
6832,3682,4959,4959
6390,3682,4959,4959
6738,3682,4959,4959
5820,3682,4959,4959
5811,3682,4959,4959
2518,3682,4959,4959
9451,3682,4959,4959
6302,3682,4959,4959
5329,3682,4959,4959
4992,3682,4959,4959
4440,3682,4959,4959
4215,3682,4959,4959
517,3682,4959,4959
4652,3682,4959,4959
7115,3682,4959,4959
4442,3682,4959,4959
3936,3682,4959,4959
4652,9229,4959,4959
534,7598,4959,4959
4668,7598,4959,4959
4668,4015,4959,4959
534,2977,4959,4959
4703,2977,4959,4959
4703,6469,4959,4959
3718,8373,5146,5146
3718,4992,5146,5146
3718,6407,5146,5146
8079,6407,5146,5146
4703,6407,5146,5146
3718,7418,5146,5146
8079,7418,5146,5146
4703,7418,5146,5146
3718,8225,5146,5146
3718,6408,5146,5146
4703,6408,5146,5146
4703,4033,5146,5146
3718,8033,5146,5146
3718,7767,5146,5146
4703,7767,5146,5146
4703,9689,5146,5146
8079,9233,5146,5146
3718,8900,5146,5146
4703,8900,5146,5146
4992,4133,5146,5146
5818,4133,5146,5146
4744,4133,5146,5146
9996,4133,5146,5146
7418,4133,5146,5146
3718,5740,5146,5146
3718,5936,5146,5146
3718,14,5146,5146
4703,14,5146,5146
3718,7352,5146,5146
4703,7352,5146,5146
3718,4744,5146,5146
4703,4744,5146,5146
4992,8079,5146,5146
6469,8079,5146,5146
5679,8079,5146,5146
7418,8079,5146,5146
7591,8079,5146,5146
6513,8079,5146,5146
3718,6456,5146,5146
4703,6456,5146,5146
8079,5898,5146,5146
5818,3682,5146,5146
8086,3682,5146,5146
9996,3682,5146,5146
9856,3682,5146,5146
9674,3682,5146,5146
